userID	displayName	sum(weight)
8681	Abhishek Tripathi	8
29365	Achilles	8
65699	EFoglia	8
79863	gust	8
27645	anat	8
40330	jadsq	8
41616	Joon	8
60742	Ingolifs	8
21853	dmux	8
65291	Geodatsci	8
92234	Sara Kerrigan	8
107170	Vivien Leonard	8
723	Gerenuk	8
2750	MaticDiba	8
10881	arcee123	8
49268	Raady	8
3083	Jane Wayne	8
17916	physics_2015	8
66621	user10978972	8
89690	Alexandre Goossens	8
8969	Zahra Hnn	8
52846	M. Fabio	8
86993	"\"19dr95\""	8
23556	Florin Andrei	8
32071	berrypy	8
73374	Vladimir	8
27226	Dave Babbitt	8
30000	bharadwaj aldur	8
906	nassimhddd	8
80461	Mariah	8
32192	cs0815	8
46471	haedes	8
62915	Nikolaos Paschos	8
32042	Nadav B	8
63102	user3631804	8
101490	matthias_buehlmann	8
64795	I.D.M	8
51845	lstodd	8
73251	ѕняєє ѕιиgнι	8
59947	yhelothar	8
71631	Darren	8
58122	Ashwini	8
66782	"\"1b15\""	8
73397	codiearcher	8
52172	Nesa	8
58034	Rob	8
69263	Mario	8
59550	haha21	8
87189	stuck	8
250	Therriault	8
1273	aasthetic	8
96814	Debashis Paul	8
27135	Daniel	8
58748	Biram	8
97629	kappil c	8
78627	shwan	8
80761	SandMan	8
91971	yishairasowsky	8
15735	AbtPst	8
85355	John Brandt	8
17780	mkelley82	8
42210	Jaya S Parimi	8
73323	rrr ppp	8
76801	ps0604	8
33335	mlee_jordan	8
106292	Jeremy List	8
10512	makansij	8
29790	coderdave	8
52187	Sivabushan	8
79529	Vladimir Ershov	8
87270	Iyar Lin	8
1314	Green	8
42821	Nga Dao	8
30464	Espoir Murhabazi	8
52664	Nicolò Gasparini	8
30406	Baktaawar	8
38355	HatemB	8
10799	Adam_G	8
25529	Matteo Felici	8
39934	Harman	8
80506	G.M	8
4668	MikEKOU	8
1406	ximiki	8
29534	vvinton	8
91738	Fernanda	8
11098	Aaron Gonzales	8
15197	Luke	8
33130	Payas Pandey	8
73680	rima	8
76540	Adhira Deogade	8
37125	abrahamrhoffman	8
64200	J_H	8
76137	taga	8
15656	padura	8
33057	Randy	8
24392	jlarsch	8
63181	Lilz	8
960	Abdelmawla	8
92076	Anan Srivastava	8
15946	So S	8
51084	Vyacheslav Obrezkov	8
241	tchakravarty	8
29824	An0mn	8
71648	Giang Nguyễn	8
37932	Aerin	8
53274	Mr. B.	8
85679	shurup	8
10431	stellasia	8
37022	Lucas Lorenz	8
96612	Val	8
100454	Zack	8
33386	Spider	8
61849	mak	8
12942	Uri Goren	8
41093	Jacob Quisenberry	8
29236	seinecle	8
70991	nehalchoy	8
87784	liang wang	8
66252	wheresmycookie	8
90576	hyeri	8
56955	WilsonPena	8
10810	Beta	8
23285	deny7ko	8
57248	Mate de Vita	8
38330	Sam Hammamy	8
35597	tktktk0711	8
56753	Can't Tell	8
1147	Frost	8
102614	Nithin Reddy	8
113	vefthym	8
28815	Feng Wang	8
47485	BenP	8
62528	jochen6677	8
78739	user78739	8
29204	WCMC	8
44701	moirK	8
95	EdChum	8
67598	Liam F-A	8
57052	Aaron Pham	8
42559	amanbirs	8
15250	Pablo O	8
76452	astiegler	8
93685	Sheldon	8
32850	Ni9elF	8
38379	Sophie Searcy - Metis	8
105508	Ayan Mitra	8
93781	Deepak Tatyaji Ahire	8
16546	Ali Raza Memon	8
49007	user1767774	8
75198	jaiswati_b	8
85983	Angus	8
28600	ealiaj	8
13002	CHP	8
73907	Born New	8
87605	Papotitu	8
25100	Khaleeque Ansari	8
50532	Bn.F76	8
100067	Hamza Hamdani	8
23920	NMR	8
32628	Chris	8
14357	tanawatl	8
23480	Atte Juvonen	8
31610	Mayank Mittal	8
25418	user3091275	8
8944	JHowIX	8
30370	user47	8
78372	raulb1	8
97738	Trush P	8
95272	Darpit Dave	8
106133	mariq vlahova	8
73512	anjani	8
79037	Subham Tiwari	8
52681	Amit Rastogi	8
45005	user2174850	8
64856	Harshita Vemula	8
31127	Nate	8
77981	Keshav Garg	8
87000	Darcey BM	8
13833	Stergios	8
43476	Russell Butler	8
8710	keira	8
15402	DED	8
14829	Kevin Vasko	8
60714	Gulzar	8
8065	Leon palafox	8
46805	Sameed	8
66605	Avinash Kumar	8
75608	kanishka	8
63554	VJ1988	8
68353	Michał Kardach	8
19056	user2205916	8
25504	Mikhail Yurasov	8
28802	Chris	8
45515	rayanisran	8
86560	user12490809	8
45615	A. G.	7
74166	Talha Anwar	7
39513	xboard	7
63464	toodef	7
23144	Brian O'Donnell	7
65305	Ben Groene	7
43108	malcubierre	7
83663	Nischay Namdev	7
58789	CodeMaster GoGo	7
59547	Ram Varun	7
67135	Muppet	7
86732	dapetillo	7
14284	Gabe	7
40665	Hector Blandin	7
9035	Miller	7
50899	Yousuf	7
59097	kfn95	7
9492	SeanOCVN	7
21232	Mohammad Athar	7
31293	Randolph	7
45182	bbennett36	7
74110	R.A	7
10587	lollercoaster	7
14525	Erba Aitbayev	7
57969	Otto Nahmee	7
15024	Iter Ator	7
27537	salhin	7
22054	planaria	7
10640	nbro	7
14644	Michael Elma	7
79966	Mahdiar	7
16338	Rika	7
32357	ScientiaEtVeritas	7
39820	yichudu	7
69212	Izzo	7
78609	SUN	7
80795	R Greg Stacey	7
54986	Muhammad Rafique	7
1093	Serendipity	7
18012	Chinmay Kanchi	7
57724	user781486	7
82596	Uzair Ahmed	7
74894	Bilgin	7
21319	Brans Ds	7
33777	I Like to Code	7
98194	BOSSrobot	7
26477	Malvrok	7
44083	Sociopath	7
105282	NITIN AGARWAL	7
44305	M.F	7
68939	nigelhenry	7
33688	francium87d	7
40891	Chinmay Kulkarni	7
45768	stevec	7
79357	Yash Patel	7
99127	Denisa Ionascu	7
87239	Foreverlearning	7
53959	fraxture	7
75335	Paul92	7
57082	Developer	7
70950	Jed	7
71581	Benj	7
17618	Timmmm	7
49297	Vikas Gaikwad	7
20635	Armon Safai	7
53948	marcommunication	7
14445	Yuwen Yan	7
59422	Abdüssamet ASLAN	7
89213	Pronitron	7
70898	MattR	7
57416	Jérémy Blain	7
71633	PavlovsCat	7
80272	MrMulliner	7
32220	sara	7
33137	Subrat Srivastwa	7
52426	Manngo	7
75244	data_analyst	7
64733	Nabin	7
76946	Chris Ng	7
79085	Akash	7
4993	nahraf	7
12827	arschie	7
95905	Tiago Bachiega de Almeida	7
63767	Ammar Ahmed	7
21384	coopershooper	7
24478	"\"42-\""	7
67774	Sumesh Surendran	7
56761	Aerodynamika	7
104871	Divya reddy	7
9121	apnorton	7
30459	BenjiBB	7
16612	Nikola Stojiljkovic	7
100302	user2183045	7
42238	Rene B.	7
52506	Bishakha Kumari	7
85278	Moinak Dey	7
90324	Phi	7
24651	sandyp	7
54968	user3243499	7
68254	Shreyans	7
71647	Rishabh Sahrawat	7
21163	Frankstr	7
40643	dolly vaishnav	7
60379	Optimizor	7
754	eric chiang	7
70994	Zahid Ahmed	7
19261	Basj	7
35812	asdfkjasdfjk	7
41736	omittones	7
69002	Jan Šimbera	7
9814	rcpinto	7
39501	meTchaikovsky	7
84376	Mushfikunnabi Nijhum	7
88303	talatccan	7
14153	Minoru	7
71903	Cameron King	7
32530	sns	7
59825	zipline86	7
107360	Jason	7
64270	Elbek	7
64870	sg_sg94	7
71587	Annonymous programmer	7
103866	Yazan Alatoom	7
78161	amin msh	7
95498	christopher	7
9992	MrFroll	7
28344	Abhishek Pathak	7
46488	Paul	7
16743	Alex	7
59262	Sebastian Nielsen	7
68517	Amruth	7
76674	Rex5	7
69527	AlexK	7
47858	Aechlys	7
64035	Tamil Selvan S	7
64953	Mohit Banerjee	7
8337	Luca	7
32288	Sid	7
59516	user7226068	7
98810	Eduardo Lozano	7
102637	Ilya.K.	7
15343	Andrew Brown	7
75218	ggaugler	7
38271	jshep	7
88915	Erik Dz	7
80416	Eduardo Martinez	7
77052	Jack	7
35364	DataNoob7	7
21767	user297850	7
75158	valentinocc	7
45086	RyanMcFlames	7
6567	nkhuyu	7
51141	Tim	7
53507	annonymous	7
99885	LGDGODV	7
21567	dirkster	7
13821	"\"0_0\""	7
53648	Fabrice BOUCHAREL	7
50832	Mike Evers	7
102942	tehem	7
47311	James C	7
65228	maksylon	7
43268	Elimination	7
52206	Matheus Prandini	7
57330	Artem Moskalev	7
41000	Anu	7
47288	terett	7
31075	D3181	7
31513	VividD	7
23478	layser	7
28328	ginge	7
60971	Ammar Ul Hassan	7
90217	joann2555	7
89474	Badhreesh M Rao	7
95190	Sneha.Priya	7
25843	Dr Nisha Arora	7
51621	DataAnon	7
88317	Hyphen	7
52360	Ilia Nikiforov	7
63838	seiseman	7
89328	KaneM	7
50098	Masum	7
41209	sm925	7
71304	babayagaa00070	7
88306	user2974655	7
42737	Amey Agrawal	7
59162	JkBk	7
42417	zimio	7
69538	Hoang Dang Tuan	7
90518	Anirban Saha	7
91204	Tahmid	7
24968	KT12	7
45282	Thomas	7
108359	genfy	7
65908	Felix Tenn	7
89889	DevZer0	7
60629	Fasty	7
63377	Tunder250	7
67316	Mari	7
62	asheeshr	7
17784	lenhhoxung	7
21895	nn0p	7
44865	Bertrand Delvaux	7
85391	Ach113	7
60544	hpmurg	7
58321	Nagesh Rathi	7
78585	NtsDK	7
12454	ardochhigh	7
20327	Gaurav Kumar	7
106763	Pleban	7
56983	Karim Mohamed Hasebou	7
58449	Boris Mulder	7
18637	abora	7
82199	tamarlev	7
3255	sunside	7
60062	NRP	7
14740	evgenii	7
39706	Vladitapalov	7
51798	Manu	7
56938	counterpig	7
10568	nsweeney	7
41747	sera	7
59930	S. Joshi	7
735	Kunal	7
73393	akhetos	7
13323	c.uent	7
40308	crayden	7
56985	sectechguy	7
87289	x89	7
3230	kinkajou	7
31676	pennydreams	7
24790	John_Rodgers	7
76768	Excelsior	7
95247	MyName	7
18790	Nicolas Raoul	7
27710	maxxxx	7
50039	Anaphory	7
3550	KurioZ7	7
39331	John Constantine	7
10372	gented	7
65173	Santiago Pardal	7
87641	Danny Coveney	7
50391	Ali Hassan	7
99139	Ankita Talwar	7
525	Jake C.	7
63327	komodovaran_	7
68212	Corse	7
39233	Bobby	7
47473	Thomas Lee	7
54534	Ignacio Alorre	7
82999	Jan Pisl	7
60504	mflowww	7
107782	backlog giash	7
89300	Robi Sen	7
14167	p.paliwal	7
30620	Kanmani	7
30754	kmace	7
42515	PrestonH	7
78015	Kay	7
9388	ngub05	7
50471	MBDev	7
70614	Oren Matar	7
87901	Dave	7
12603	MASL	7
20759	Igor OA	7
12985	user308827	7
21090	Henry	7
1011	jbencook	7
30507	ran8	7
50519	Davide Fiocco	7
49617	Itaysason	7
41072	Imed	7
59791	lfelipesv	7
76001	Delan	7
3159	doublebyte	7
11080	Dirk Nachbar	7
23600	AllThingsScience	7
74839	smttsp	7
86599	Luca F.	7
23283	tlorieul	7
31831	Paul B	7
32402	Gaius	7
38751	Bert Kellerman	7
57434	Aesir	7
69740	hanzgs	7
85507	mender1	7
73476	Jason K Lai	7
86148	Christina	7
106102	morpho4444	7
38306	GhostRider	7
73999	Eduardo Montesuma	7
95076	joel	7
100734	Sajied Shah Yousuf	7
86906	Dan Jaouen	7
96584	chung	7
57454	Alerra	7
44537	Stephen Witkowski	7
65172	Sudeepan Datta	7
90937	amin	7
3050	vinibarr	7
7982	Dimitris	6
9852	Gokul1794	6
78064	LukeSkywalker	6
16680	Dennis Golomazov	6
53056	Mukhit Ismailov	6
80315	Katrul Nadia Basri	6
82459	Kertis van Kertis	6
15604	Shahin	6
39827	pfredriksen	6
62107	Francesco Ambrosini	6
104443	Alex Santeri	6
76209	couturierc	6
83192	Victor Ng	6
65055	K L D'Souza	6
2513	DSea	6
64230	L. B.	6
70688	Tatyana	6
77743	Sean Mirchi	6
14332	Vini	6
50292	Jason Ray	6
49226	Ripstein	6
57060	Interested_Programmer	6
79022	Manish Kumar	6
93816	Amar Srivastava	6
37794	AMC	6
44637	Hastu	6
57664	John Allard	6
45581	Joseew	6
21642	Gshock	6
29905	bethanyP	6
79967	Seb	6
23377	Mahmood Kohansal	6
49944	Amy.Dj	6
53221	Ajinkya	6
2809	sintax	6
34036	Tiago	6
34284	Jake W	6
52729	Bhargavi Shukla	6
71179	JoschJava	6
74982	Bram Kreuger	6
9966	untitledprogrammer	6
51969	WoofDoggy	6
85126	Leopold	6
98215	aguythatneedshelp	6
12536	Blaze	6
24818	Itachi	6
79530	codecodecode	6
32535	Jumabek Alikhanov	6
90906	Yeti.91	6
18028	Slaventsiy	6
18418	Vadim Smolyakov	6
57834	Ashok Suthar	6
54205	Attack68	6
21086	nyro_0	6
30597	alpinescrambler	6
60848	Shreyas Mishra	6
58006	DeepLearner	6
8005	Paul	6
82641	abheet22	6
106461	David Stein	6
26872	Born2Code	6
28470	Zeus	6
66508	methus	6
15518	Peteris	6
17619	Sagar Waghmode	6
20338	SilentMiles	6
66763	Garima Jain	6
1244	pincopallino	6
106851	Alan Yue	6
6536	zen	6
85387	Jurgis Samaitis	6
67820	amir Maleki	6
5344	Luke	6
78512	Gozie	6
41741	Rishi Swethan	6
107466	abby	6
57545	user7194905	6
69963	Tauno	6
18315	tourist	6
82771	AndreaM	6
21233	MyBushisaNeonJungle	6
30653	MrRobot9	6
69296	nolw38	6
69770	Cecilia	6
1399	Ben Allison	6
14989	ricksmt	6
474	Dave Challis	6
82779	chilz	6
49899	Amit Raj	6
50967	dravid07	6
21503	blpasd	6
25488	Emil	6
9698	Lauren Goodwin	6
43679	Scorpionk	6
23262	atkat12	6
41688	NKS	6
36964	schoon	6
37431	jojo	6
65495	Ashwin Nair	6
91111	Klaus Ebner	6
7705	vasili111	6
41491	kanav anand	6
71316	Ozan Yurtsever	6
88475	Omar Baz	6
92339	New Developer	6
2489	cpumar	6
14152	TYZ	6
50835	Tim Bennett	6
67602	Heisenbug	6
27740	donpresente	6
56936	Lalit Vyas	6
16829	Raj	6
21396	You_got_it	6
53575	a_a_a	6
91218	user91218	6
18139	Milan Amrut Joshi	6
13057	Collarbone	6
82778	Senthamizhan	6
10171	blue-dino	6
15115	tharindu_DG	6
38377	Adam	6
83275	Pluviophile	6
107004	James	6
40720	Dubukay	6
64656	João Matos	6
88142	Daniele	6
29353	AffableAmbler	6
32157	matt standley	6
57564	Javed Khan	6
85599	Cody	6
50852	chetna bansal	6
32599	Bootuz	6
75534	avsolatorio	6
23940	Rebecca Joanna	6
37020	Thomas	6
42531	weiji14	6
76523	sherek_66	6
95204	Aakash Kaushik	6
6660	cakesofwrath	6
21473	WNG	6
41807	Hari Prasad	6
87712	AmrSherbiny	6
90009	Ibrahim Sherif Yahia	6
3281	Guforu	6
89019	Aditya Rustagi	6
56230	Akhil Alexander	6
69972	Djaik Navidson	6
100919	puneet	6
33334	Cleared	6
68659	elias	6
96216	As if	6
61261	Sai Kumar	6
85560	Hozaifa Bhutta	6
70158	Mathias	6
76243	Cristian Vives	6
83459	Laythesmack	6
50162	theupandup	6
61713	rugermini	6
67210	Seth	6
75385	Maximilian Janisch	6
13562	Jeffrey04	6
22059	Train Heartnet	6
59025	Dmitrij Kultasev	6
27776	LBogaardt	6
32958	moksha	6
88079	lordy	6
91355	Fei Yan	6
41699	user570593	6
77835	bhola prasad	6
462	Andre Holzner	6
89724	Lidor shimoni	6
99926	Jie	6
16560	Rafael Muñoz-Mas	6
56363	Axl	6
25611	ScottieB	6
59854	Benj Cabalona Jr.	6
8075	Monozygotic	6
56207	vkj	6
21702	plumbus_bouquet	6
26141	ponadto	6
29644	Jil Jung Juk	6
56344	Srikrishna	6
54044	Bertrand	6
61253	Pushkaraj Joshi	6
17699	Ketakee Nimavat	6
30427	Arslan Sohail	6
33738	aneesh joshi	6
67993	imtiaz ul Hassan	6
49861	ForsakenPlague	6
51280	Dimitrios Panagopoulos	6
59916	Jirka B.	6
17443	Lior Magen	6
33404	ggrant	6
82280	Ammar Akhtar	6
10024	Andrea Ianni ௫	6
76955	thinwybk	6
35751	Sujit.Warrier	6
73832	junmouse	6
46712	InquisitiveInquirer	6
69982	thulungair	6
20572	FatihAkici	6
61998	Felix Z.	6
67200	ManInMoon	6
74132	mlenz	6
91552	Muhammad	6
59396	Ælex	6
63780	Pratham	6
71086	Renae	6
40879	vinaykva	6
13527	lee kwot sin	6
30473	HansPeterLoft	6
34138	Tank	6
49780	SaldaVonSchwartz	6
70031	Eswar	6
87317	Agostino Dorano	6
100262	Steven	6
107473	PerrySun	6
91251	ClosedLoopControl	6
95955	E_learner	6
20993	Jonesn11	6
49092	TheEnvironmentalist	6
94655	Ahmed Jyad	6
38093	Amin	6
40426	Lizou	6
85552	Mandelbrotter	6
8113	Omri374	6
33188	Saeed Esmaili	6
54236	rayven1lk	6
26899	epattaro	6
42248	TheBiometricsGuy	6
33377	syeh_106	6
40045	Muhammad Adeel Zahid	6
53694	Code Pope	6
96594	kalone_mevin	6
16427	Hemaa mathavan	6
47080	Chuancong Gao	6
50515	user9645302	6
84768	i1bgv	6
64603	Jack Fleeting	6
47212	Developer	6
52960	Shixiang Wan	6
79523	PKlumpp	6
26674	alpha_989	6
57662	Sadil Khan	6
70234	A.SDR	6
77664	user9544852	6
289	Piotr Migdal	6
3551	user3131969	6
56164	gen	6
76392	tired coder	6
37063	Kishan Kumar	6
54992	Electric Head	6
38031	Phaneeth	6
57898	Hexadecimalism	6
78873	Anh Tran	6
80655	Sheetal Patel	6
87618	Adewan09	6
58651	Anam Habib	6
5027	Jideobi Benedine Ofomah	6
29297	danielunderwood	6
70297	basket	6
90722	BalticOY	6
71231	Greg Rosen	6
13625	FullStack	6
16808	hakunin	6
3530	Nima Shayanfar	6
5224	Marcin Kosiński	6
9534	Brian Topping	6
23416	patapouf_ai	6
23714	João_testeSW	6
93698	JafetGado	6
104429	John	6
68742	jason	6
73611	Noman marwat	6
226	sushant-hiray	6
17640	J_Heads	6
66457	Parijat Bhatt	6
12858	trailblazer	6
61607	Abhinav Ralhan	6
24003	davik	6
25983	user2835098	6
30907	J.Doe	6
40044	StevenTheDataGuy	6
78482	wizzo	6
85540	Emil	6
23628	kolosy	6
14955	Gabrer	6
44396	Gorlan	6
93992	Bipin	6
1131	Sidhha	6
9219	Alexander	6
9472	chappers	6
32196	Igor Rivin	6
9225	Quantopik	6
43865	Pavan Sangha	6
44331	Joel Alvarez Myrrie	6
45603	Rohit Gavval	6
16915	Rajarshee Mitra	6
75252	user75252	6
14667	RAbraham	6
15552	Sid	6
85143	Michael Hearn	6
33183	Open Food Broker	6
56406	user3368526	6
19191	dev93	6
45389	Amanda Spolti	6
108058	Louka Ewington-Pitsos	6
18703	Upper_Case	6
42255	Bai Li	6
59909	user27875	6
14267	Ildar Gabdrakhmanov	6
26475	Stefano Nardo	6
74846	Bakaburg	6
18416	J. O'Brien Antognini	6
378	christopherlovell	6
7702	user3142384	6
86015	Luke Birkett	6
426	idclark	6
1105	Cam.Davidson.Pilon	6
65698	UrbanoFonseca	6
65719	leakey	6
60777	Nate	6
69470	JordiCarrera	6
35400	Learner132	6
7712	thevikas	6
46537	cvonsteg	6
21862	Chris	6
9724	sylvia	6
62990	Mahamutha M	6
66723	ahbutfore	6
79160	Moeinh77	6
1241	JenSCDC	6
69689	Sympa	6
94046	redplanet	6
12866	GoingMyWay	6
21998	neha	6
40788	jdoe	6
13818	Jacky Ma	6
33306	Robo	6
51670	Van Peer	6
70642	ruka	6
17646	Winter	6
85484	mre	6
17250	Dex Groves	6
26009	shripati007	6
28222	J.Guillaumin	6
43367	Sebastian	6
51424	Cat	6
690	vonjd	6
14691	GabyLP	6
45441	terauser	6
76070	OctoCatKnows	6
29914	Dominus	6
60955	Piyush Singhal	6
10353	Yash Lundia	6
15255	Akshay Bhonde	6
15315	Oleg  Puzanov	6
62867	Marco Fumagalli	6
58842	Kamil 111	6
60125	Baso Ahmad	6
118	Konstantin V. Salikhov	6
65616	Alberto	6
73472	Illuminati0x5B	6
45913	gabboshow	6
52891	Ashesh	6
53376	Ojasvin Sood	6
40162	trolkura	6
18295	Bipero	6
35613	Dims	6
56292	lgndrzzz	6
23380	janpreet singh	6
15258	Ikuyasu	6
12949	user12949	6
14294	Vaibhav Srivastava	6
21825	Manu H	6
33168	Wassim H	6
46265	x-rw	6
94689	khair	6
30376	Alice	6
93674	Amir Ch	6
50262	Julian Kurz	6
1424	mjul	6
917	user697110	6
51000	mtosic	6
82826	Iain MacCormick	6
91813	Gianmarco F.	6
107395	Paul	6
64577	nope	6
27469	Abhishek	6
63481	Mohammed.T	6
89801	Shivi Kulshrestha	6
26856	cinqS	6
2454	Blue482	6
108106	Pier-Olivier Marquis	6
6477	Lvca	6
52371	Spurious	6
107893	ombk	6
10462	anthr	5
18282	krychu	5
61766	Jane	5
89506	Tavi	5
92008	Trager	5
6559	Daniel	5
87028	Mustafa Azzurri	5
84602	Venkatesh Gandi	5
94726	Gaurav Sharma	5
29714	ichernob	5
29960	ehudk	5
62202	mannu	5
71867	K47	5
93818	Andrew Furman	5
103269	Sachin Krishna	5
17613	Andrei Poehlmann	5
20903	user43348044	5
29206	CyberDreamer	5
32860	Nickpick	5
90712	UniversE	5
322	Air	5
100598	Izo	5
107868	ar sh	5
46433	Taimur Islam	5
94199	Shan S	5
13046	maggs	5
31848	pygosceles	5
33301	minkyung	5
31846	PSc	5
77311	P K	5
24575	Indi	5
52559	Kabilesh	5
73600	Ansh	5
91181	TST	5
15253	user6214	5
38315	Alex	5
54713	Physbox	5
57779	saravanan saminathan	5
61508	Chris Tennant	5
65593	Brale	5
75245	Nicolas Essipova	5
86970	MJimitater	5
104926	Mark	5
23334	Nutle	5
27356	timekeeper	5
50625	A.D.	5
51431	Kevin	5
58837	Arun	5
65269	swish	5
10654	"\"2daaa\""	5
15906	user825828	5
29618	Advika	5
39533	mjosh	5
55027	lemon	5
4774	gggggggg5555	5
16266	ShahiM	5
24792	davidparks21	5
29350	Nichols	5
37200	Flair	5
54671	Jana Dodson	5
76655	Morgoth	5
78853	Kevin Hoopes	5
83669	Guy Barash	5
10210	spt025	5
29064	Christian Frei	5
30675	KadeG	5
97042	Sadegh	5
159	Trey	5
54221	Shrey Joshi	5
77434	Damien Lancry	5
27540	Ameer Jewdaki	5
37542	fccoelho	5
3284	Hendrik	5
24546	Sahil	5
89252	Feodoran	5
75484	machine_maestro	5
82974	mrsergazinov	5
17486	jonmrich	5
71572	rhedak	5
663	Anton	5
19172	barbolo	5
43680	Sam Joe	5
80776	AyoubAjarra	5
88059	Crispy13	5
100583	adhok	5
49217	John Rauser	5
10049	Anwar Shaikh	5
10469	Mustafa Orkun Acar	5
35809	Alessandro	5
72013	Shengzhe An	5
78683	Abram Moats	5
100587	bdur	5
5042	Diego	5
23398	frenzykryger	5
100261	Simplex1	5
25631	Avot	5
33614	Anestis S.	5
70603	Vivek Rmk	5
78150	Dup Dup	5
14154	okebz	5
45271	malocho	5
100181	Damien	5
12241	Alex R.	5
14089	amyrit	5
28291	Kasia Kulma	5
31282	DanJ	5
61517	shiva	5
77928	Nowroz Islam	5
23731	surpavan	5
36977	Michael M	5
46132	paws	5
71923	Idan azuri	5
31918	Bernheart	5
50993	Sotiris	5
53025	Stenga	5
68034	Manasvi Duggal	5
88251	EitanT	5
10346	PhilMacKay	5
56654	gvgramazio	5
75090	Ankit Patel	5
79382	jack	5
43374	CrazyElf	5
49332	Shoaibkhanz	5
18227	Kush Patel	5
82577	Kiran	5
91508	Arne	5
91685	Ta_Req	5
104313	fluent	5
91466	DevLoverUmar	5
62053	EbraHim Eldesoki	5
212	Alex Gao	5
17772	gbhrea	5
44044	porfgian	5
65654	J. V.	5
31948	Tobias	5
78761	Richard	5
10663	Shawn Mehan	5
21392	Sumanth Sharma	5
42170	Nguyen Quang Anh	5
32320	jayprich	5
51668	Tom	5
99415	Anh Dũng Lê	5
70725	Salmon	5
56302	Michael Higgins	5
60099	Victor	5
79782	bbbbbb	5
21251	Borbag	5
37301	zsad512	5
100427	Robin Teuwens	5
13213	MightyCurious	5
16001	Rabbit	5
21044	TheBiro	5
42345	JS Lavertu	5
51131	Tobias Krabel	5
76281	sming	5
86793	Carole Marxer	5
67694	Iago B	5
94949	Siddhant Tandon	5
8206	Nanda	5
40240	stackoverflowuser2010	5
47466	Aventinus	5
53204	Victor Valente	5
59361	Katharina B.-N.	5
91660	Casper Hogenboom	5
17324	Till	5
31017	Eddie Eddie	5
42205	Mithun Sarker Shuvro	5
22012	minerals	5
85588	Mateusz Boruch	5
32854	AlexGuevara	5
46595	user8919	5
76619	Beinje	5
5103	Ellis Valentiner	5
40857	Jessie	5
63219	EmJ	5
97018	Houda kilani	5
24232	Sarthak Khanna	5
74230	Jayen	5
20410	Jorge Lima	5
51472	Lily	5
70307	Sajid Ahmed	5
71213	Jesse	5
96089	LeggoMaEggo	5
26649	MakaraPr	5
75098	Yatin	5
9197	Alejandro Simkievich	5
25618	Alessio Cazzaniga	5
58189	Mnemosyne	5
68373	Shantha Ekanayake	5
90489	connor449	5
2742	xtian	5
3457	user1269942	5
32511	Larry	5
33704	lordzuko	5
42829	AshOfFire	5
47688	Gouda	5
52440	Patrick	5
54285	Rebecca Ijekah	5
62282	Mutatos	5
30728	user6916458	5
69369	xoani	5
45957	raton roguille	5
50174	CuriousGeorge	5
63103	Jeff	5
104021	Kanish Anand	5
89975	Chinti	5
92332	Vishal	5
1048	zihaolucky	5
29556	Paco Barter	5
95101	Picanto	5
27567	eamonn	5
46490	Stev	5
53169	Shivam Srivastava	5
56702	lincr	5
15617	Poisson Fish	5
31179	Quan Vuong	5
47270	Doug Blank	5
65128	aborruso	5
82748	Eden	5
6646	geogaffer	5
40801	Ashwin V	5
53326	MesiA	5
57099	Solver	5
58581	Prakhar Sinha	5
60733	BellmanEqn	5
50152	nexoma	5
10949	Elliott Rogasik	5
17359	Ceylon	5
47204	Alem	5
56195	bonez001	5
45679	thisisbhavin	5
13680	Brian	5
42587	amitection	5
52851	Jens K	5
59136	Nickolas Papanikolaou	5
96686	PleasureTheory420	5
30864	Koh	5
26510	user697911	5
30385	Romid	5
51506	Rob	5
88525	aze45sq6d	5
23915	medavis6	5
31810	DaveTheAl	5
35723	Alex	5
46153	M090009	5
85201	ray mai	5
67427	Alejandro Celis	5
74414	sculpter	5
102762	swetha	5
87145	Tuukka Nieminen	5
10669	lebenlechzer	5
28367	user34018	5
52196	GileBrt	5
3047	lacton	5
12381	ahjohnston25	5
45297	nightmarish	5
5249	Alex Nevidomsky	5
57486	Chris Umphlett	5
71637	Bhupesh_decoder	5
41240	Shadi	5
61075	jimmy	5
73726	Ann	5
98149	Paul	5
41478	Adam	5
64126	E. Dem	5
78058	satznova	5
16279	InquisitiveCrow	5
29430	Shiv_90	5
37014	Siddharth Thanga Mariappan	5
65162	Frank	5
31154	Henry	5
57250	Silent M	5
64643	Fahd	5
77192	soumyajeet	5
20589	learning	5
60818	CodingOnSteroid	5
7923	JeanVuda	5
44994	Fortranner	5
47916	lorenzo	5
53849	VSZM	5
68619	Diego Rueda	5
15308	jimakos17	5
23138	Ishan	5
26050	ksh	5
42908	willk	5
47570	sousdev	5
53582	Kaustubh	5
5029	Swan87	5
29931	Ladenkov Vladislav	5
106150	Max64	5
56257	Charles_de_Montigny	5
57141	MrT	5
83375	Sanchez_P	5
47064	Javiss	5
57671	m k	5
9766	stochazesthai	5
68809	parliament	5
95935	Kevin Kim	5
52442	Chaney	5
59861	Ralph	5
67611	MakBad	5
3128	Kato	5
7867	ice_lin	5
74012	Shawn	5
84235	Python_Learner_DK	5
1315	user1769197	5
27868	Archit Garg	5
23721	Rubén Colomina	5
44464	Mahmud Sabbir	5
51349	Aldazar	5
75632	ashutosh singh	5
6385	cdeterman	5
50706	Eduard Gelman	5
57496	Sidharth Thomas	5
73127	pragun	5
